tanggal,jam,deskripsi_transaksi,kategori,nominal,tipe_transaksi,metode_pembayaran,lokasi_merchant,status_transaksi,device_os,catatan_user
11/4/2024,19:08,Ongkos Tiket Mrt,Transportasi,215000.0,Pengeluaran,BCA Virtual Account,,Berhasil,iOS 16,
3/19/2024,7:21,Ongkos Ojol Grab Dari Futsal,Transportasi,43000.0,Pengeluaran,Gopay,,Berhasil,Windows Web,
4/11/2024,16:25,Pengeluaran Tiket Krl,Transportasi,48000.0,Pengeluaran,QRIS,,Pending,iOS 17,
8/25/2023,6:44,BELI KETOPRAK,,99000.0,Pengeluaran,Mandiri,tangsel,Berhasil,iOS 16,
2/4/2023,7:20,shopeefood haus,Konsumsi,245000.0,Pengeluaran,Cash,Online,Berhasil,Android 13,
7/3/2023,15:51,topup steam,Hiburan,176000.0,Pengeluaran,QRIS,,Berhasil,Android 12,
1/21/2023,3:20,Beli Koin Pintu,Investasi,981000.0,Pengeluaran,GOPAY,jkt,Berhasil,iOS 17,
11/19/2023,20:45,Minyak Goreng,Belanja,1019000.0,Pengeluaran,CASH,,Berhasil,Android 12,
7/23/2023,2:30,bli kasur,Tempat Tinggal,1733000.0,Pengeluaran,BCA Virtual Account,SBY,Pending,iOS 16,
5/7/2024,17:30,Ongkos Servis Motor,Transportasi,160000.0,Pengeluaran,ovo,,Berhasil,Android 12,
12/10/2023,19:37,Deposit Kos,Tempat Tinggal,2271000.0,Pengeluaran,BCA Virtual Account,Bandung,Berhasil,iOS 17,
12/22/2023,8:18,gofood point coffee,,228000000.0,Pengeluaran,Cash,Jakarta,Berhasil,Android 13,
14/09/2023,6:22,uang air kos,,971000.0,Pengeluaran,QRIS,tangsel,Berhasil,iOS 17,jangan pedes
1/17/2024,2:41,Cek Darah,Kesehatan,,Pengeluaran,Cash,SBY,Berhasil,Android 13,
5/1/2023,15:35,konser musik,Hiburan,,Pengeluaran,Mandiri,Tangerang,Berhasil,Windows Web,
19/06/2023,11:37,Futsal,Kesehatan,366000.0,Pengeluaran,BCA Virtual Account,Surabaya,Berhasil,Android 13,
1/13/2024,17:45,pak ogah,Lain-lain,399000.0,Pengeluaran,Cash,SBY,Berhasil,iOS 17,
4/9/2023,5:55,Topup Portofolio Koinworks,Investasi,4949000.0,Pengeluaran,CASH,tangsel,Berhasil,Windows Web,
12/16/2023,16:22,kondangan,Lain-lain,,Pengeluaran,ovo,jkt,Berhasil,Windows Web,
2/24/2024,10:03,DONASI KITABISA,,388000.0,Pengeluaran,ovo,Tangerang,Berhasil,iOS 17,
1/20/2024,0:01,zink,Kesehatan,437000.0,Pengeluaran,Gopay,JAKARTA,Berhasil,Android 12,
10/17/2023,0:23,Donasi Kitabisa,Lain-lain,167000.0,Pengeluaran,qris,,Berhasil,Android 12,
1/19/2024,0:46,Beli Koin Tokocrypto,Investasi,,Pengeluaran,Cash,tangsel,Berhasil,Android 12,
8/8/2023,7:51,kasih tukang parkir,Lain-lain,50000.0,Pengeluaran,Cash,,Berhasil,iOS 17,jangan pedes
27/03/2023,17:34,fotocopy,Lain-lain,,Pengeluaran,OVO,,Berhasil,iOS 16,
29/02/2024,8:01,iuran rt,Tagihan,,Pengeluaran,QRIS,Tangerang,Berhasil,Windows Web,
7/24/2023,17:48,ongkir paxel,Lain-lain,235000.0,Pengeluaran,Cash,,Berhasil,iOS 17,
23/01/2023,23:50,Pesan Grab Dari Alfamart,Transportasi,187000.0,Pengeluaran,ovo,tangsel,Berhasil,Android 12,kembalian ambil aja
12/18/2023,9:04,Belanja di KKV,Belanja,1013000.0,Pengeluaran,qris,,Gagal,iOS 17,
6/17/2023,7:22,honor asisten,Pendapatan,9752000.0,Pemasukan,CASH,Depok,Berhasil,Android 13,
10/12/2023,16:09,checkout alfamart,Belanja,784000.0,Pengeluaran,Mandiri,jkt,Berhasil,iOS 17,
9/10/2023,20:01,Nabung Saham Goto,Investasi,2886000.0,Pengeluaran,QRIS,,Gagal,Android 13,
12/11/2023,10:22,PHOTOBOX,Hiburan,207000.0,Pengeluaran,GOPAY,,Berhasil,Android 13,
9/14/2023,13:49,patungan makan,Lain-lain,338000.0,Pengeluaran,CASH,Bdg,Berhasil,Windows Web,
1/15/2023,6:08,IPL Apartemen,Tempat Tinggal,2505000.0,Pengeluaran,QRIS,,Berhasil,Windows Web,
9/10/2023,1:17,tambal ban,,188000.0,Pengeluaran,Mandiri,,Gagal,iOS 17,
7/5/2023,10:46,kas kelas,,47000.0,Pengeluaran,BCA Virtual Account,SBY,Berhasil,iOS 16,
12/15/2023,15:09,Topup Kartu E-Money,Transportasi,100000.0,Pengeluaran,OVO,tangsel,Berhasil,Android 12,
4/6/2024,4:01,uang saku,,3440000.0,Pemasukan,Gopay,,Berhasil,iOS 16,
10/27/2023,16:34,nyicil sarung tangan,,112000.0,Pengeluaran,Gopay,Surabaya,Gagal,iOS 16,
4/16/2023,16:30,Beli Koin Indodax,Investasi,2860000.0,Pengeluaran,Mandiri,Bandung,Berhasil,Windows Web,
8/8/2023,15:53,Investasi Di Sbn,Investasi,3958000.0,Pengeluaran,QRIS,tangsel,Berhasil,Windows Web,
4/18/2024,3:14,Voucher Game,Hiburan,94000.0,Pengeluaran,GOPAY,JAKARTA,Berhasil,iOS 17,titip satpam
19/11/2023,20:59,Biaya Tiket Lrt,Transportasi,,Pengeluaran,qris,Online,Berhasil,Android 12,
1/3/2024,22:30,Nyicil Sendok,Belanja,702000.0,Pengeluaran,GOPAY,JAKARTA,Berhasil,Windows Web,
9/27/2023,13:05,GAJI PART TIME,Pendapatan,-9842000.0,Pemasukan,Gopay,,Berhasil,iOS 17,
5/1/2024,17:28,iuran sampah,Tagihan,,Pengeluaran,ovo,,Gagal,Android 12,ukuran XL
1/20/2024,5:02,Nonton Bioskop,Hiburan,140000.0,Pengeluaran,ovo,Depok,Berhasil,Android 12,
12/20/2023,11:08,Joki Tugas,Pendapatan,925000.0,Pemasukan,Cash,tangsel,Berhasil,Android 13,
8/8/2023,13:31,BELANJA DI BLIBLI,Belanja,127000.0,Pengeluaran,Cash,,Berhasil,iOS 17,
3/20/2023,2:58,BELI REKSADANA SAHAM,,,Pengeluaran,qris,SBY,Berhasil,Android 12,
6/23/2023,19:31,ongkir sicepat,Lain-lain,,Pengeluaran,OVO,SBY,Berhasil,Windows Web,
12/8/2023,23:47,GRABFOOD D'COST,Konsumsi,103000.0,Pengeluaran,Mandiri,SBY,Berhasil,iOS 16,
8/6/2023,20:02,Pendanaan Bli Sukuk,Investasi,,Pengeluaran,CASH,Tangerang,Berhasil,Windows Web,
4/28/2023,10:10,BINANCE COIN,,1145000.0,Pengeluaran,Gopay,Depok,Berhasil,Android 12,
3/5/2023,12:55,dividen saham,Pendapatan,9307000.0,Pemasukan,Cash,,Berhasil,Android 12,
7/10/2023,8:53,topup valorant,Hiburan,395000.0,Pengeluaran,Gopay,JAKARTA,Berhasil,Windows Web,titip satpam
4/29/2023,0:53,BAYAR BPJS,,895000.0,Pengeluaran,QRIS,Surabaya,Berhasil,Android 13,
3/21/2024,14:49,Pengeluaran Parkir Bandara,Transportasi,149000.0,Pengeluaran,qris,,Berhasil,Windows Web,
12/26/2023,0:59,tagihan pdam,Tagihan,,Pengeluaran,qris,,Gagal,Android 13,
2/23/2024,19:39,bli piring,Belanja,162000.0,Pengeluaran,QRIS,Jakarta,Gagal,Android 13,
21/08/2023,18:48,skincare,Belanja,621000.0,Pengeluaran,ovo,,Berhasil,Windows Web,
29/01/2023,15:32,nongkrong di mie tarik,Konsumsi,64000.0,Pengeluaran,Gopay,Bandung,Gagal,iOS 16,
1/3/2024,5:28,Nongkrong di Seafood Ayu,Konsumsi,216000.0,Pengeluaran,Cash,jkt,Berhasil,Android 13,
3/31/2024,15:47,tagihan kartu kredit,Tagihan,458000.0,Pengeluaran,ovo,Online,Berhasil,iOS 17,
24/04/2024,7:40,NYICIL PARFUM,Belanja,1470000.0,Pengeluaran,Cash,SBY,Berhasil,iOS 17,
9/13/2023,1:25,jajan ayam bakar,Konsumsi,238000.0,Pengeluaran,Cash,Depok,Pending,Android 13,warna hitam
4/5/2024,2:51,Dividen Saham,Pendapatan,2586000.0,Pemasukan,GOPAY,,Berhasil,Windows Web,
8/13/2023,0:09,kotak amal,Lain-lain,179000.0,Pengeluaran,OVO,tangsel,Gagal,Android 12,
10/6/2023,9:39,Uang Menang Lomba,Pendapatan,9527000.0,Pemasukan,Gopay,,Berhasil,Android 12,
9/3/2023,19:40,uang beasiswa,,9833000.0,Pemasukan,qris,jkt,Berhasil,iOS 16,
1/2/2023,16:47,cuci cetak foto,Lain-lain,,Pengeluaran,GOPAY,,Gagal,Android 12,
2/2/2024,10:45,Investasi Crypto Pintu,Investasi,3174000.0,Pengeluaran,Cash,JAKARTA,Berhasil,iOS 17,segera proses ya
9/8/2023,13:11,Iuran Kematian,Lain-lain,220000.0,Pengeluaran,qris,JAKARTA,Berhasil,Android 12,
5/3/2024,8:41,kas kelas,Lain-lain,390000.0,Pengeluaran,QRIS,,Gagal,Android 12,jangan pedes
20/04/2024,12:02,Sewa Kontrakan,Tempat Tinggal,1865000.0,Pengeluaran,Cash,Bdg,Berhasil,iOS 16,
27/02/2023,0:19,hasil jualan,Pendapatan,,Pemasukan,Mandiri,,Berhasil,Android 13,titip satpam
2/13/2023,20:04,Isi Saldo Flazz,Transportasi,,Pengeluaran,CASH,SBY,Berhasil,iOS 16,
11/15/2023,16:38,kopi tuku,Konsumsi,30000.0,Pengeluaran,Gopay,,Berhasil,Android 12,kembalian ambil aja
3/28/2024,7:56,Uang Saku,Pendapatan,2095000.0,Pemasukan,OVO,,Berhasil,Android 12,ukuran XL
7/9/2023,5:00,sewa kontrakan,Tempat Tinggal,1602000.0,Pengeluaran,Gopay,,Berhasil,Windows Web,
1/20/2023,23:13,topup valorant,Hiburan,47000.0,Pengeluaran,qris,JAKARTA,Berhasil,Android 12,
3/9/2023,7:05,cashback ovo,Pendapatan,5801000.0,Pemasukan,OVO,,Gagal,Android 13,
13/09/2023,8:37,Donasi Kitabisa,Lain-lain,353000.0,Pengeluaran,ovo,Depok,Berhasil,Android 12,
4/20/2023,20:25,DENDA KOS,,2992000.0,Pengeluaran,Cash,tangsel,Berhasil,Android 12,kembalian ambil aja
12/6/2023,21:30,Investasi Saham Bbri,Investasi,,Pengeluaran,BCA Virtual Account,Tangerang,Berhasil,Android 12,
3/17/2024,8:43,Naik Maxim Ke Rumah Pacar,Transportasi,138000.0,Pengeluaran,Cash,,Berhasil,iOS 17,
8/2/2023,23:32,Beli Saham Asii,Investasi,3143000.0,Pengeluaran,Gopay,Bandung,Berhasil,iOS 16,
4/9/2023,13:39,Belanja di TipTop,Belanja,1403000.0,Pengeluaran,BCA Virtual Account,,Berhasil,iOS 17,ukuran XL
4/18/2024,4:54,checkout shopee,Belanja,50000.0,Pengeluaran,OVO,,Gagal,iOS 17,
4/3/2023,12:21,Bayar Kos,Tempat Tinggal,1831000.0,Pengeluaran,qris,,Berhasil,iOS 17,
9/10/2023,7:57,pre-workout,Kesehatan,55000.0,Pengeluaran,CASH,,Berhasil,Android 13,
4/15/2024,23:04,SHOPEEFOOD SATE KHAS SENAYAN,,,Pengeluaran,GOPAY,Online,Berhasil,Windows Web,
6/14/2023,11:41,Checkout Indomaret,Belanja,408000.0,Pengeluaran,QRIS,jkt,Berhasil,Android 12,
24/03/2023,16:14,iuran keamanan,Tagihan,,Pengeluaran,qris,,Berhasil,iOS 16,ukuran XL
1/5/2023,22:22,cek gula darah,Kesehatan,393000.0,Pengeluaran,BCA Virtual Account,JAKARTA,Gagal,Windows Web,
11/6/2023,23:11,TOLAK ANGIN,Kesehatan,301000.0,Pengeluaran,qris,jkt,Berhasil,iOS 17,
11/9/2023,5:42,iuran sampah,,418000.0,Pengeluaran,Gopay,Depok,Berhasil,iOS 17,ukuran XL
6/9/2023,6:59,grabfood teguk,,,Pengeluaran,Mandiri,,Berhasil,Windows Web,kembalian ambil aja
28/04/2024,23:13,bli kasur,Tempat Tinggal,2251000.0,Pengeluaran,QRIS,SBY,Pending,Windows Web,
3/27/2023,1:49,TAGIHAN PDAM,Tagihan,294000.0,Pengeluaran,qris,jkt,Gagal,Windows Web,
10/18/2023,18:08,DENDA PERPUS,Lain-lain,457000.0,Pengeluaran,Gopay,,Berhasil,Windows Web,
1/19/2023,12:35,Ongkos Ganti Oli,Transportasi,122000.0,Pengeluaran,Mandiri,Bandung,Berhasil,iOS 17,
24/11/2023,8:12,gofood ayam blenger,Konsumsi,,Pengeluaran,CASH,Online,Berhasil,Android 12,
7/6/2023,6:19,pulsa telkomsel,Tagihan,626000.0,Pengeluaran,ovo,Depok,Berhasil,Windows Web,ukuran XL
3/28/2023,1:39,Pisau Dapur,,1500000.0,Pengeluaran,Cash,Depok,Berhasil,iOS 17,
10/3/2023,19:23,Investasi Saham Bbca,Investasi,4195000.0,Pengeluaran,GOPAY,tangsel,Berhasil,Windows Web,
8/27/2023,22:03,Ongkos Tiket Krl,Transportasi,,Pengeluaran,CASH,tangsel,Berhasil,iOS 16,
1/4/2024,17:38,Grabfood Pecel Lele,,207000.0,Pengeluaran,Cash,,Berhasil,Windows Web,
6/9/2023,1:09,CICILAN PAYLATER,Tagihan,593000.0,Pengeluaran,Mandiri,,Berhasil,Android 12,
1/12/2023,3:02,dividen saham,Pendapatan,251000.0,Pemasukan,qris,,Berhasil,iOS 16,
9/1/2023,12:46,grabfood jco,Konsumsi,66000.0,Pengeluaran,QRIS,JAKARTA,Berhasil,iOS 17,warna hitam
10/5/2024,10:49,bli kasur,,2152000.0,Pengeluaran,OVO,,Gagal,iOS 16,
8/5/2023,23:12,laundry kiloan,Tempat Tinggal,44000.0,Pengeluaran,Gopay,,Berhasil,iOS 16,segera proses ya
3/10/2023,2:43,cicilan paylater,Tagihan,620000.0,Pengeluaran,ovo,SBY,Berhasil,iOS 17,
9/21/2023,11:42,photobox,Hiburan,193000.0,Pengeluaran,GOPAY,,Berhasil,iOS 16,segera proses ya
1/9/2023,20:49,IURAN KEAMANAN KOS,Tempat Tinggal,448000.0,Pengeluaran,ovo,tangsel,Berhasil,Android 13,
3/2/2024,14:11,laundry kiloan,,2262000.0,Pengeluaran,GOPAY,,Berhasil,Windows Web,ukuran XL
29/01/2024,7:14,amartha,,1796000.0,Pengeluaran,Gopay,,Berhasil,iOS 17,
31/03/2023,15:27,Iuran Keamanan,Tagihan,,Pengeluaran,Cash,,Berhasil,Android 13,
1/8/2024,21:41,google one,,,Pengeluaran,Cash,Depok,Berhasil,iOS 16,
7/26/2023,16:59,cek kolesterol,Kesehatan,296000.0,Pengeluaran,ovo,SBY,Berhasil,iOS 17,
7/1/2023,8:06,Topup Portofolio Bareksa,Investasi,2774000.0,Pengeluaran,qris,Bdg,Berhasil,Android 13,
2/13/2023,16:52,bli telur,Belanja,729000.0,Pengeluaran,QRIS,Surabaya,Berhasil,Android 12,
5/15/2024,13:27,deposit kos,,63000.0,Pengeluaran,BCA Virtual Account,tangsel,Berhasil,Android 13,ukuran XL
22/03/2024,18:06,Topup Kartu E-Money,Transportasi,214000.0,Pengeluaran,Cash,Bandung,Pending,iOS 17,jangan pedes
8/20/2023,11:43,nonton bioskop,,359000.0,Pengeluaran,Cash,Bdg,Berhasil,iOS 17,
4/7/2024,15:46,beli pulpen,Belanja,1166000.0,Pengeluaran,QRIS,,Berhasil,iOS 17,
2/28/2024,11:43,uang sampah kos,Tempat Tinggal,2973000.0,Pengeluaran,Cash,Online,Berhasil,Windows Web,
1/3/2023,22:36,uang hasil nemu,Pendapatan,5766000.0,Pemasukan,Cash,Bdg,Berhasil,iOS 17,
9/10/2023,12:25,Topup ShopeePay,Lain-lain,190000.0,Pengeluaran,BCA Virtual Account,,Berhasil,Android 12,
25/10/2023,12:59,nyicil gelas,Belanja,1202000.0,Pengeluaran,OVO,,Berhasil,Android 13,
3/15/2023,19:30,paket data indosat,Tagihan,167000.0,Pengeluaran,CASH,Jakarta,Berhasil,Android 12,jangan pedes
9/27/2023,0:11,Order Grab Dari Bandara,Transportasi,149000.0,Pengeluaran,OVO,Bandung,Berhasil,Android 13,
11/22/2023,23:49,MAIN BOWLING,Hiburan,397000.0,Pengeluaran,Mandiri,Surabaya,Berhasil,iOS 16,
3/18/2023,9:33,TAGIHAN PDAM,Tagihan,243000.0,Pengeluaran,Gopay,SBY,Berhasil,iOS 17,ukuran XL
4/10/2024,5:31,PATUNGAN LISTRIK KOS,Tempat Tinggal,2927000.0,Pengeluaran,CASH,,Berhasil,Windows Web,
1/30/2024,9:32,topup genshin,,,Pengeluaran,qris,jkt,Gagal,iOS 16,
5/6/2023,9:50,biaya bi fast,Lain-lain,489000.0,Pengeluaran,Mandiri,SBY,Berhasil,iOS 17,
9/7/2023,1:18,es oyen,,,Pengeluaran,qris,Online,Berhasil,iOS 17,
5/31/2023,9:42,main biliar,Hiburan,373000.0,Pengeluaran,BCA Virtual Account,,Berhasil,iOS 16,
4/17/2023,23:41,nyicil buku tulis,,,Pengeluaran,ovo,jkt,Berhasil,Android 12,
10/14/2023,19:46,main bowling,,229000.0,Pengeluaran,CASH,Jakarta,Gagal,Android 12,
6/21/2023,10:08,THR,,2868000.0,Pemasukan,Gopay,tangsel,Pending,Android 12,
7/26/2023,1:24,TAGIHAN KARTU KREDIT,Tagihan,952000.0,Pengeluaran,QRIS,Depok,Berhasil,Windows Web,
1/9/2024,8:58,donasi kitabisa,Lain-lain,408000.0,Pengeluaran,GOPAY,Jakarta,Berhasil,Windows Web,
5/3/2024,12:16,CEK GULA DARAH,Kesehatan,194000.0,Pengeluaran,Cash,,Berhasil,Android 12,
11/27/2023,8:52,nonton bioskop,,177000.0,Pengeluaran,ovo,SBY,Berhasil,Windows Web,
1/26/2023,11:19,byr wifi biznet,Tagihan,958000.0,Pengeluaran,CASH,JAKARTA,Berhasil,iOS 17,
3/1/2024,11:47,BELANJA DI ALFAMIDI,,819000.0,Pengeluaran,Cash,,Berhasil,iOS 17,
3/20/2024,14:53,seblak seafood,,40000.0,Pengeluaran,Cash,,Berhasil,iOS 17,
1/9/2024,17:21,iuran rt,Tagihan,,Pengeluaran,GOPAY,Bandung,Gagal,iOS 16,
3/30/2024,22:31,nyicil kaos oversize,Belanja,1185000.0,Pengeluaran,ovo,,Berhasil,Android 13,
10/7/2023,1:52,CASHBACK SHOPEEPAY,,2382000.0,Pemasukan,Gopay,tangsel,Berhasil,iOS 16,
12/19/2023,23:09,laundry kiloan,Tempat Tinggal,849000.0,Pengeluaran,Gopay,,Pending,Android 13,
1/17/2023,12:43,Ongkos Servis Motor,Transportasi,33000.0,Pengeluaran,OVO,Bandung,Berhasil,iOS 16,
1/27/2023,9:12,cicilan paylater,,966000.0,Pengeluaran,OVO,Depok,Berhasil,iOS 16,segera proses ya
7/1/2023,23:58,PULSA INDOSAT,,,Pengeluaran,Cash,jkt,Berhasil,iOS 17,
8/7/2023,14:38,pre-workout,Kesehatan,,Pengeluaran,Gopay,JAKARTA,Berhasil,iOS 16,
4/6/2024,11:59,betadine,,413000.0,Pengeluaran,ovo,tangsel,Berhasil,Android 12,
1/23/2023,10:24,skeling gigi,,386000.0,Pengeluaran,Mandiri,tangsel,Gagal,Android 13,
5/24/2023,13:49,Alokasi Investasi Investree,Investasi,4218000.0,Pengeluaran,qris,Bandung,Berhasil,Android 12,
5/4/2024,21:41,SEDEKAH MASJID,Lain-lain,-49000.0,Pengeluaran,Mandiri,JAKARTA,Berhasil,Windows Web,
8/3/2023,6:27,nyicil mie instan,,1108000.0,Pengeluaran,BCA Virtual Account,tangsel,Berhasil,Windows Web,
5/5/2024,21:25,ongkir sicepat,Lain-lain,195000.0,Pengeluaran,Cash,Online,Berhasil,iOS 17,
7/10/2023,2:42,Photobox,,162000.0,Pengeluaran,OVO,Bdg,Berhasil,Windows Web,segera proses ya
3/26/2024,16:09,Biaya Tambal Ban,Transportasi,233000.0,Pengeluaran,ovo,Surabaya,Berhasil,Android 13,
1/19/2023,3:52,Denda Kos,Tempat Tinggal,,Pengeluaran,Cash,jkt,Pending,iOS 17,
3/16/2024,7:31,refund hotel,Pendapatan,3894000.0,Pemasukan,qris,,Berhasil,iOS 16,
9/28/2023,2:41,Admin Mandiri,Lain-lain,436000.0,Pengeluaran,Mandiri,,Berhasil,Windows Web,
8/30/2023,12:31,Pengeluaran Tiket Mrt,Transportasi,229000.0,Pengeluaran,GOPAY,Online,Berhasil,Windows Web,warna hitam
9/17/2023,22:11,makaroni ngehe,Konsumsi,182000.0,Pengeluaran,ovo,Bandung,Berhasil,iOS 17,
3/16/2024,4:05,BAYAR BPJS,Tagihan,684000.0,Pengeluaran,QRIS,,Berhasil,iOS 17,kembalian ambil aja
9/9/2023,5:04,byr kos,Tempat Tinggal,1453000.0,Pengeluaran,Mandiri,Depok,Berhasil,iOS 17,kembalian ambil aja
3/8/2023,10:40,saham buka,,3623000.0,Pengeluaran,CASH,jkt,Berhasil,Android 13,jangan pedes
3/4/2024,16:56,voucher game,Hiburan,253000.0,Pengeluaran,ovo,,Gagal,Windows Web,
4/16/2024,8:29,Main Bowling,Hiburan,213000.0,Pengeluaran,qris,,Berhasil,Windows Web,
6/11/2023,6:32,sewa kontrakan,,2909000.0,Pengeluaran,OVO,,Gagal,Windows Web,
2/3/2024,4:30,Investasi Saham Bbni,Investasi,4841000.0,Pengeluaran,Gopay,,Berhasil,iOS 16,
2/25/2024,22:25,uang hasil nemu,Pendapatan,3483000.0,Pemasukan,Gopay,jkt,Berhasil,Android 13,
19/11/2023,15:41,MAIN BILIAR,Hiburan,242000.0,Pengeluaran,GOPAY,Bandung,Berhasil,Windows Web,segera proses ya
17/01/2024,1:37,Biaya Tiket Lrt,Transportasi,147000.0,Pengeluaran,OVO,Jakarta,Berhasil,iOS 17,
12/25/2023,15:14,Pengeluaran Tambal Ban,Transportasi,60000.0,Pengeluaran,CASH,Online,Berhasil,Android 13,jangan pedes
4/16/2024,17:02,checkout indomaret,,375000.0,Pengeluaran,ovo,,Berhasil,iOS 16,
14/07/2023,19:05,Full Tank Bensin Pertamax Turbo,Transportasi,196000.0,Pengeluaran,CASH,Jakarta,Gagal,iOS 16,
5/12/2024,8:24,Ongkos Tiket Lrt,Transportasi,211000.0,Pengeluaran,OVO,JAKARTA,Berhasil,iOS 16,
9/10/2023,6:58,nasi uduk kebon kacang,Konsumsi,250000.0,Pengeluaran,CASH,,Berhasil,iOS 16,
9/26/2023,23:18,SEDEKAH,Lain-lain,468000.0,Pengeluaran,CASH,,Berhasil,Windows Web,
1/21/2023,17:54,admin bri,Lain-lain,-332000.0,Pengeluaran,QRIS,,Berhasil,iOS 17,
10/26/2023,6:16,Ongkos Tiket Lrt,Transportasi,95000.0,Pengeluaran,CASH,,Berhasil,Android 12,
5/3/2024,19:42,GRABFOOD KFC,Konsumsi,245000.0,Pengeluaran,ovo,Bandung,Berhasil,Windows Web,
20/01/2024,13:58,protein shake,,366000.0,Pengeluaran,qris,Online,Gagal,Windows Web,
2/16/2024,15:58,Iuran Keamanan Kos,Tempat Tinggal,1497000.0,Pengeluaran,ovo,Online,Pending,Android 12,
3/29/2024,19:07,Beli Saham Tlkm,Investasi,2413000.0,Pengeluaran,QRIS,,Berhasil,Windows Web,kembalian ambil aja
24/02/2023,18:41,denda telat byr,,407000.0,Pengeluaran,GOPAY,tangsel,Berhasil,iOS 17,
1/3/2024,4:21,ojol ke pasar,,168000.0,Pengeluaran,Gopay,Surabaya,Berhasil,Android 13,
2/17/2023,13:28,BELI SEPATU,Belanja,360000.0,Pengeluaran,BCA Virtual Account,,Gagal,Android 13,
11/21/2023,9:46,nongkrong di seblak,Konsumsi,95000.0,Pengeluaran,OVO,,Berhasil,Android 12,
10/28/2023,3:40,beli pisau dapur,Belanja,522000.0,Pengeluaran,qris,Tangerang,Berhasil,Windows Web,
11/22/2023,22:08,Paket Data XL,Tagihan,870000.0,Pengeluaran,CASH,,Gagal,Android 13,
13/07/2023,11:06,Investasi Di Modalku,Investasi,2693000.0,Pengeluaran,ovo,,Berhasil,iOS 17,
7/30/2023,7:17,untung trading,,,Pemasukan,BCA Virtual Account,JAKARTA,Gagal,Android 12,
5/1/2024,3:02,TERMOMETER,Kesehatan,367000.0,Pengeluaran,GOPAY,,Berhasil,Windows Web,
10/25/2023,20:12,plester,Kesehatan,450000.0,Pengeluaran,CASH,Bandung,Berhasil,Windows Web,jangan pedes
5/7/2023,9:05,byr wifi smartfren,Tagihan,511000.0,Pengeluaran,GOPAY,JAKARTA,Berhasil,iOS 17,
10/23/2023,6:44,kotak amal,Lain-lain,275000.0,Pengeluaran,qris,,Berhasil,Android 13,segera proses ya
10/20/2023,16:14,Pendanaan Sukuk,Investasi,3914000.0,Pengeluaran,ovo,,Berhasil,iOS 17,
1/18/2024,10:52,checkout tiktok shop,Belanja,,Pengeluaran,OVO,,Berhasil,Windows Web,
7/13/2023,8:30,Cashback,Pendapatan,481000.0,Pemasukan,qris,JAKARTA,Berhasil,Android 13,
9/1/2023,11:23,Karaoke,Hiburan,91000.0,Pengeluaran,Gopay,Tangerang,Gagal,Android 12,
11/15/2023,20:30,langganan chatgpt,Hiburan,194000.0,Pengeluaran,BCA Virtual Account,Online,Berhasil,Android 13,
30/08/2023,14:09,langganan icloud,Tagihan,175000.0,Pengeluaran,qris,tangsel,Berhasil,iOS 16,
6/14/2023,6:56,Uang Jajan,Pendapatan,,Pemasukan,Gopay,JAKARTA,Berhasil,iOS 16,ukuran XL
2/5/2024,15:52,checkout alfamart,Belanja,1328000.0,Pengeluaran,BCA Virtual Account,,Berhasil,Windows Web,
11/4/2024,2:51,thr,Pendapatan,6130000.0,Pemasukan,QRIS,SBY,Berhasil,Android 12,
5/4/2023,0:00,ayam taliwang,Konsumsi,215000.0,Pengeluaran,Mandiri,Surabaya,Berhasil,iOS 16,
1/9/2024,2:22,Pengeluaran Ojol Ke Apotek,Transportasi,211000.0,Pengeluaran,BCA Virtual Account,,Gagal,Windows Web,
21/02/2024,16:47,bli case hp,,833000.0,Pengeluaran,BCA Virtual Account,Jakarta,Gagal,Windows Web,
6/19/2023,4:05,gaji part time,Pendapatan,2936000.0,Pemasukan,qris,Depok,Berhasil,iOS 16,
1/3/2023,20:51,Ongkos Cuci Motor,Transportasi,,Pengeluaran,Gopay,Tangerang,Pending,Windows Web,
1/17/2023,17:20,obat flu,,422000.0,Pengeluaran,OVO,jkt,Berhasil,Android 12,
10/20/2023,17:49,Bayar Kos,,34000.0,Pengeluaran,Cash,,Berhasil,Android 12,
3/20/2023,23:49,beli token kos,,,Pengeluaran,OVO,,Berhasil,iOS 16,
9/30/2023,15:40,Topup Kartu Flazz,Transportasi,161000.0,Pengeluaran,qris,Jakarta,Gagal,iOS 16,
4/12/2023,1:40,Jajan Seblak Seafood,Konsumsi,69000.0,Pengeluaran,CASH,,Berhasil,iOS 17,
4/5/2023,19:05,KARAOKE,Hiburan,394000.0,Pengeluaran,Gopay,SBY,Berhasil,iOS 17,
4/29/2024,19:51,Bayar Tol Jakarta,Transportasi,215000.0,Pengeluaran,QRIS,Tangerang,Berhasil,iOS 17,
27/07/2023,1:19,Pesan Goride Ke Warkop,Transportasi,115000000.0,Pengeluaran,Gopay,Tangerang,Pending,iOS 16,kembalian ambil aja
18/01/2024,11:56,shopeefood mcd,,,Pengeluaran,ovo,Bandung,Berhasil,Windows Web,
11/13/2023,18:29,saham goto,,1393000.0,Pengeluaran,QRIS,,Berhasil,Windows Web,
26/06/2023,10:23,Jasa Cuci Mobil,Transportasi,,Pengeluaran,Mandiri,,Berhasil,Windows Web,
6/11/2023,22:01,BONUS PROJECT,Pendapatan,3047000.0,Pemasukan,Gopay,SBY,Berhasil,iOS 17,
