tanggal,jam,deskripsi_transaksi,kategori,nominal,tipe_transaksi,metode_pembayaran,lokasi_merchant,status_transaksi,device_os,catatan_user,Nama Toko,Lokasi Toko,Terjual,Jumlah Ulasan,Rating,Diskon (%),Produk URL,id,review,rating,createdAt,lastComment,qtyItem,orderedAt,tagsData,replayComment,timeReplayComment
,,checkout sajadah travel anak full,Belanja,85000.0,,,,,,,Kids Prayer Set,Jakarta Pusat,100+ terjual,40 ulasan,4.9,0.0,https://www.tokopedia.com/search?q=Sajadah+Travel+Anak+Full+Printing+Kanvas,,,,,,,,,,
3/1/2024,15:14,"Lagi Macet Parah, Beli Bensin Mrt Jakarta Hi",Transportasi,189000.0,Pengeluaran,Gopay,,Gagal,iOS 16,,,,,,,,,,,,,,,,,,
9/17/2023,10:55,"Puskesmas Terdekat Aja, Biaya Promag Cair Sakit Maag",Kesehatan,472000.0,Pengeluaran,QRIS,,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
4/1/2023,9:46,Pengeluaran Pengamen Jalanan Ngamen,Lain-lain,105000.0,Pengeluaran,BCA Virtual Account,jkt,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
,,Shopeefood Sayap,Konsumsi,98000.0,Pengeluaran,,,,,,,,,,,,,43531aef-265e-4a6a-b66b-bf8f837df78a,enakkkkkkkkkkkkk,5.0,2022-05-22T19:55:11.818064+07:00,,2.0,2022-05-22T12:03:17.359821Z,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_PORTION CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_TASTE CANNED_RESPONSE_VALUE,,
10/7/2023,3:18,Serok Bawah Bitcoin Btc Dan Koin Tokocrypto Tko,Investasi,4507000.0,Pengeluaran,Gopay,,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
6/12/2023,18:33,Dapet Rezeki Beasiswa Kampus Turun Transferan Masuk Bri,Pendapatan,70616.0,Pemasukan,Dana,Tangerang,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
,,checkout pintu pvc crystal full,Konsumsi,1225000.0,,,,,,,Crystal Official Shop,Jakarta Pusat,100+ terjual,34 ulasan,5.0,0.0,https://www.tokopedia.com/search?q=Pintu+PVC+Crystal+Full+Panel,,,,,,,,,,
2/27/2021,16:46,Cicil Token Listrik Pln 100K Gegara Biar Gak Mati Lampu,Tagihan,93843.0,Pengeluaran,ShopeePay,Bekasi,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
1/25/2024,18:42,Setor Iuran Rt/Rw Komplek,Tagihan,790000.0,Pengeluaran,QRIS,Surabaya,Gagal,iOS 17,,,,,,,,,,,,,,,,,,
1/17/2024,0:30,Transaksi Lainnya,,149000.0,Pengeluaran,ovo,Tangerang,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
21/03/2023,8:08,Transaksi Lainnya,,93000.0,Pengeluaran,Gopay,Depok,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
3/18/2023,20:48,Ongkos Urus Print Skripsi Berwarna Jilid Mendadak Butuh Cepat,Lain-lain,4532.0,Pengeluaran,Cash,Surabaya,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
,,Order Celengan Kunci Ukuran Jumbo,Belanja,35200.0,,,,,,,Anime Stuff ID,Jakarta Timur,100+ terjual,50 ulasan,4.9,0.0,https://www.tokopedia.com/search?q=celengan+keren,,,,,,,,,,
11/11/2023,3:37,Topup Paylater Shopee Kemarin,Tagihan,274000.0,Pengeluaran,GOPAY,Bdg,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
4/4/2023,23:19,Transaksi Lainnya,,,Pengeluaran,Cash,,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
,,Preksu Terong Cabang Tangerang di kantin,Konsumsi,106000.0,Pengeluaran,,,,,,,,,,,,,2ae9c94d-996a-4a32-ae9a-89f6cdabe3cb,pesen geprek terong tapi engga ada terongnya:(,3.0,2022-01-15T10:46:13.928555+07:00,,3.0,2022-01-15T03:09:51.37765Z,,,
,,Nge-grab Kuetiauw Goreng Pak Slamet deket kampus,Konsumsi,65000.0,Pengeluaran,,,,,,,,,,,,,1244f814-3794-42a1-a20d-7a30295293b8,"enak kok, ya mungkin klo pas lagi rame banget kadang tertukar dengan pesanan yg lain (yang hampir sama pesanannya) ",5.0,2022-05-19T20:04:43.523457+07:00,,4.0,2022-05-18T11:05:18.468874Z,CANNED_RESPONSE_TASTE CANNED_RESPONSE_PORTION CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_VALUE CANNED_RESPONSE_HYGIENE,,
,,beli bebliss paket hemat isi,Belanja,58500.0,,,,,,,Skincare lokal indonesia,Kab. Probolinggo,7 terjual,5 ulasan,5.0,0.0,https://www.tokopedia.com/skincare-lokal-indonesia/bebliss-paket-hemat-isi-4pcs-parfum-bebliss-isi-100ml-botol,,,,,,,,,,
7/11/2024,19:04,Obat Nyamuk Hit Elektrik Udah Habis Kosong,Tempat Tinggal,187586.0,Pengeluaran,QRIS,Depok,Berhasil,iOS 16,pake promo,,,,,,,,,,,,,,,,,
,,Rexus Heroic KX5,Belanja,329000.0,,,,,,,Rexus Official Shop,Indonesia,1rb+ terjual,1rb+ ulasan,4.9,34.0,https://www.tokopedia.com/rexus-official/rexus-heroic-kx5-keyboard-gaming-mechanical-full-size-hotswap-switch,,,,,,,,,,
3/21/2021,18:14,Vaksin Vitamin C Ipi Botol Kecil Gegara Puskesmas Terdekat Aja,Kesehatan,6730.0,Pengeluaran,LinkAja,Online,Berhasil,iOS 16,pake promo,,,,,,,,,,,,,,,,,
10/29/2023,13:39,Terima Cashback Ovo Paylater Karena Buat Jajan Bulan Ini,Pendapatan,290943.0,Pemasukan,ShopeePay,Bogor,Gagal,iOS 16,,,,,,,,,,,,,,,,,,
5/29/2022,21:00,Patungan Ember Cucian Baru Dan Laundry Kiloan Express,Tempat Tinggal,27808.0,Pengeluaran,ShopeePay,Bogor,Gagal,Android 12,,,,,,,,,,,,,,,,,,
,,tadi pesen nasi ayam mas agus deket kosan,Konsumsi,119000.0,Pengeluaran,,,,,,,,,,,,,1f225b8f-08d1-4eb0-b393-db5f71fac000,Ayam nya enak banget 😍,5.0,2022-11-14T20:15:38.926133+07:00,,2.0,2022-11-09T07:57:25.351053Z,,,
5/6/2023,09:12,Denda Uang Kas Kelas Bendahara Akhir Bulan Kering,Lain-lain,13670.0,Pengeluaran,LinkAja,Bogor,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
,,Checkout Monitor LED Digital,Belanja,1435000.0,,,,,,,RedTeknologi-Redcom,Jakarta,0 terjual,11 ulasan,5.0,0.0,https://www.tokopedia.com/redteknologi/monitor-da25-re200-white-200hz,,,,,,,,,,
2/20/2024,7:35,Transaksi Lainnya,,1182000.0,Pengeluaran,QRIS,,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
,,Checkout Mesin Penomor Otomatis,Belanja,7100.0,,,,,,,Joyko.id,Kota Administrasi Jakarta Utara,2rb+ terjual,99 ulasan,4.9,0.0,https://www.tokopedia.com/joykoid,,,,,,,,,,
3/12/2024,10:46,Keperluan Sewa Kosan Ac Bulanan Buat Stok Sebulan,Tempat Tinggal,1769000.0,Pengeluaran,BCA Virtual Account,,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
10/10/2021,07:23,Materai 10000 Kantor Pos Apes Banget Kena Tilang,Lain-lain,29787.0,Pengeluaran,Transfer Bank,Online,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
,,Gelang Etnik Anyam,Belanja,10000.0,,,,,,,Mtmastuff,Kab. Mojokerto,500+ terjual,0 ulasan,4.8,0.0,https://www.tokopedia.com/mtmastuff/gelang-etnik-anyam-handmade-tali-nylon,,,,,,,,,,
,,Plafon PVC Merk sito,Belanja,15000.0,,,,,,,Home Plafon PVC Interior,Indonesia,250+ terjual,0 ulasan,5.0,0.0,https://www.tokopedia.com/home-plafon-pvc-interior,,,,,,,,,,
20/04/2024,7:18,Ongkos Urus Pengamen Jalanan Ngamen Dan Bungkus Kado Temen Ultah,Lain-lain,230000.0,Pengeluaran,Cash,,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
7/7/2024,19:44,Ongkir Anteraja Same Day Buat Jaga-Jaga Amal,Lain-lain,41142.0,Pengeluaran,Cash,Online,Berhasil,iOS 17,buat laporan,,,,,,,,,,,,,,,,,
,,Jajan Nasi Pecel Ayam,Konsumsi,97000.0,Pengeluaran,,,,,,,,,,,,,cc2bb56f-1e20-4f8e-93ae-371113f1934e,lama banget nunggunya. kasian gojeknya,4.0,2020-11-21T19:43:14.643+07:00,,3.0,2020-11-21T06:38:30.067665Z,,,
11/22/2021,09:27,Saham Tlkm Telkom Fundamental Kuat,Investasi,414657.0,Pengeluaran,Cash,Online,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
,,Nitip Top Gun Roll Mbak Yanti deket kantor,Konsumsi,43000.0,Pengeluaran,,,,,,,,,,,,,2782cd59-e419-4d65-8fb9-37b938540513,enak tp semua pedes...,4.0,2021-01-21T16:29:19.266+07:00,,5.0,2021-01-20T06:01:29.212197Z,,,
,,Checkout Kaos Kaki Pendek,Transportasi,9450.0,,,,,,,Gudang Harta,Kota Surabaya,30+ terjual,8 ulasan,5.0,0.0,https://www.tokopedia.com/gudangharta/kaos-kaki-pendek-wanita-sleeping-cat-sock-motif-kucing-tidur-gh-103356,,,,,,,,,,
,,Order MEPROTHION 250 STRIP,Belanja,56781.0,,,,,,,,,,,5.0,0.0,https://www.tokopedia.com/find/meprothion-250-strip-10-tablet,,,,,,,,,,
,,order pop mart the monsters,Belanja,179000.0,,,,,,,POP MART Official Store,Jakarta,50+ terjual,30 ulasan,5.0,0.0,https://www.tokopedia.com/popmart/the-monsters-x-one-piece,,,,,,,,,,
,,pesen buy 1 medium,Konsumsi,54000.0,Pengeluaran,,,,,,,,,,,,,5e4c6d6d-80e4-401d-ace7-61c65db90c12,enaaaak banget... ,5.0,2022-07-24T22:12:14.833079+07:00,,1.0,2022-07-24T14:05:31.816998Z,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_HYGIENE CANNED_RESPONSE_TASTE CANNED_RESPONSE_PACKAGING CANNED_RESPONSE_PORTION CANNED_RESPONSE_VALUE,,
,,order kaos kaki #tetanggatuku,Transportasi,88000.0,,,,,,,Toko Kopi Tuku,Jakarta Selatan,50+ terjual,15 ulasan,5.0,0.0,https://www.tokopedia.com/tokokopituku/kaos-kaki-tetanggatuku-kecil,,,,,,,,,,
6/8/2022,12:46,Konsul Promag Cair Sakit Maag,Kesehatan,76860.0,Pengeluaran,ShopeePay,Tangerang,Berhasil,Android 13,buat laporan,,,,,,,,,,,,,,,,,
3/8/2021,16:46,"Sakit Perut Gak Karuan, Biaya Jamu Pegal Linu Sidomuncul",Kesehatan,105680.0,Pengeluaran,QRIS,Depok,Berhasil,Android 13,buat laporan,,,,,,,,,,,,,,,,,
,,checkout celana dalam wanita,Belanja,10600.0,,,,,,,TOSERMU Bandung,Kab. Bandung,5.030+ terjual,50+ ulasan,5.0,0.0,https://www.tokopedia.com/tosermu-bandung,,,,,,,,,,
17/05/2023,13:20,Transaksi Lainnya,,2037000.0,Pengeluaran,QRIS,Jakarta,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
9/17/2023,14:18,"Badan Agak Meriang Demam, Konsul Urut Tradisional Keseleo",Kesehatan,13426.0,Pengeluaran,LinkAja,Surabaya,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
4/25/2024,18:39,Bonus Hadiah Lomba 17An Bulan Ini Aman,Pendapatan,93979900.0,Pemasukan,ShopeePay,Online,Berhasil,Android 14,,,,,,,,,,,,,,,,,,
,,creamy chicken baked bang jago di shopeefood,Konsumsi,84000.0,Pengeluaran,,,,,,,,,,,,,ae90e794-75b3-489f-b0a6-9b264670f642,"kenapa porsinya jadi semakin kecil ya , harganya nggak berkurang. tapi porsi makin sedikit",1.0,2019-09-16T16:43:03.395+07:00,,1.0,2019-09-14T06:37:54.554145Z,CANNED_RESPONSE_PORTION,,
9/4/2023,5:01,Shopeefood Ayam Bakar Taliwang,Konsumsi,155000.0,Pengeluaran,Gopay,Surabaya,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
,,SHUMO Mobile Training Folding,Transportasi,1500000.0,,,,,,,Citra furniture,Kab. Bekasi,5 terjual,0 ulasan,5.0,0.0,https://www.tokopedia.com/search?st=product&q=SHUMO%20Mobile%20Training%20Folding%20Table,,,,,,,,,,
7/15/2022,08:15,Bayar Sapu Lantai Mangkok,Tempat Tinggal,52047.0,Pengeluaran,LinkAja,Surabaya,Pending,Android 13,buat laporan,,,,,,,,,,,,,,,,,
27/02/2024,16:24,"Bulan Ini Lunas, Ngelunasin Iuran Rt/Rw Komplek",Tagihan,499000.0,Pengeluaran,GOPAY,Depok,Gagal,Android 13,,,,,,,,,,,,,,,,,,
26/04/2024,4:55,"Patungan Berdua, Sikat Martabak Telor Spesial",Konsumsi,,Pengeluaran,CASH,Bandung,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
,,beli scarlett whitening body lotion,Belanja,55850.0,,,,,,,Beauty&shine,Kota Medan,5 terjual,2 ulasan,5.0,0.0,https://www.tokopedia.com/beautyshine/scarlett-whitening-body-lotion-charming-100-original,,,,,,,,,,
,,checkout sharp | sj-50mb-xw,Belanja,1480000.0,,,,,,,SHARP OFFICIAL STORE YOGYAKARTA,Yogyakarta,2 terjual,2 ulasan,5.0,0.0,https://www.tokopedia.com/sharp-yogyakarta/sharp-sj-50mb-xw-kulkas-portable,,,,,,,,,,
23/07/2023,7:13,Transaksi Lainnya,,1879000.0,Pengeluaran,CASH,,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
11/23/2023,06:02,Serok Bawah Deposito Bca Setahun Pas Lagi Turun Harga Diskon,Investasi,784888.0,Pengeluaran,QRIS,Bekasi,Berhasil,Android 12,pake promo,,,,,,,,,,,,,,,,,
,,Nge-grab BOGO Chicken,Konsumsi,34000.0,Pengeluaran,,,,,,,,,,,,,2eea6b71-98b7-4a0c-b09d-d8672f1797eb,driver baik sekali. antar masuk. terima kasih,5.0,2023-07-09T17:26:25.588422+07:00,,1.0,2023-07-09T10:14:20.155946Z,CANNED_RESPONSE_PACKAGING,,
9/4/2022,11:06,"Tahan Jangka Panjang Aja, Serok Bawah Saham Tlkm Telkom",Investasi,911541.0,Pengeluaran,QRIS,Jakarta,Berhasil,iOS 17,pake promo,,,,,,,,,,,,,,,,,
,,beli boss 1 (kebab kang asep,Konsumsi,120000.0,Pengeluaran,,,,,,,,,,,,,2434591e-f231-4702-bdbd-188c469ab557,"lama banget mesennya, rasanya juga biasa aja",3.0,2021-10-26T23:47:49.575644+07:00,,1.0,2021-10-26T14:44:18.669218Z,,,
,,Beli Jayuwan DKV Dompet,Transportasi,359950.0,,,,,,,three dots,Bandung,250+ terjual,30 ulasan,4.7,23.0,https://www.tokopedia.com/three-dots/jayuwan-dkv-dompet-pria-full-kulit-sapi-premium-muat-banyak-kartu,,,,,,,,,,
2/6/2024,1:08,Cod Indomie Goreng 1 Dus Di Tokopedia Official Store,Belanja,145000.0,Pengeluaran,GOPAY,,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
,,Checkout Sania Tepung Beras 500,Konsumsi,8500.0,,,,,,,Sania Store Bekasi,Kota Bekasi,2rb+ terjual,154 ulasan,4.9,0.0,https://www.tokopedia.com/search?st=product&q=sania%20tepung%20beras%20500g,,,,,,,,,,
,,bubur ayam pak joko deket kantor,Konsumsi,141000.0,Pengeluaran,,,,,,,,,,,,,aa3c41ec-cf58-4a36-b267-d27345e60c5d,beli bubur ayam gag dpt kuah br dsni..rasanya dominan vetsin 👎,1.0,2020-02-16T00:32:35.694+07:00,,1.0,2020-02-11T07:01:19.69119Z,,,
1/10/2023,17:38,Transaksi Lainnya,,,Pemasukan,qris,,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
,,order jam dinding metal vertikal,Belanja,800000.0,,,,,,,Avenue.id Homedecor,Kota Administrasi Jakarta Barat,16 terjual,16 ulasan,5.0,18.0,https://www.tokopedia.com/avenue-id-homedecor/jam-dinding-metal-vertikal-decoration-dekorasi-jam-hias-rumah-hiasan-rumah-jam-dekorasi-mewah-pajangan,,,,,,,,,,
,,checkout adjustable shoes organizer /,Konsumsi,4300.0,,,,,,,Shoes Care ID,Jakarta Barat,10rb+ terjual,10rb+ ulasan,4.8,0.0,https://www.tokopedia.com/shoescare/adjustable-shoes-organizer-rak-penyimpanan-sepatu-susun-a977,,,,,,,,,,
11/9/2023,16:00,Pelunasan Biznet Home Fiber Pas Sisa Setengah Lagi,Tagihan,855000.0,Pengeluaran,CASH,Surabaya,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
3/17/2024,16:01,Grabfood Martabak Telor Spesial,Konsumsi,83000.0,Pengeluaran,OVO,,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
7/28/2022,20:35,"Biar Bersih Wangi, Benerin Gembok Pagar Karatan",Tempat Tinggal,47418.0,Pengeluaran,ShopeePay,Online,Berhasil,iOS 17,buat laporan,,,,,,,,,,,,,,,,,
,,Order Cosmos CGC5268CEBB - Kompor,Belanja,338200.0,,,,,,,Cosmos Official Store,Jakarta Utara,136 terjual,40 ulasan,4.8,15.0,https://www.tokopedia.com/cosmos/cosmos-cgc5268cebb-kompor-gas-2-tungku,,,,,,,,,,
1/16/2024,10:03,Denda Kondangan Temen Sma Karena Buat Jaga-Jaga Amal,Lain-lain,297000.0,Pengeluaran,Gopay,,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
2/25/2023,11:46,Biaya Enervon C Multivitamin Lagi Biar Fit Terus,Kesehatan,96000.0,Pengeluaran,GOPAY,,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
1/8/2023,8:52,"Semoga Berkah, Denda Uang Kas Kelas Bendahara",Lain-lain,286000.0,Pengeluaran,GOPAY,Depok,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
6/9/2022,17:22,Bioskop Xxi Premiere Buat Push Rank Epic,Hiburan,59799.0,Pengeluaran,Transfer Bank,Online,Gagal,iOS 16,,,,,,,,,,,,,,,,,,
5/15/2024,19:33,Keperluan Sewa Kosan Ac Bulanan Dan Sapu Lantai Mangkok,Tempat Tinggal,,Pengeluaran,CASH,,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
,,checkout roystone_moissanite kalung wanita,Investasi,356190.0,,,,,,,Roystone_Moissanite,Kota Administrasi Jakarta Barat,500+ terjual,0 ulasan,5.0,69.0,https://www.tokopedia.com/roystonemoissanite/roystone-moissanite-kalung-wanita-original-sertifikat-gra-silver925-lapis-emas18k-blossom-necklace,,,,,,,,,,
11/27/2022,23:52,Sewa Flazz Bca Card Dan Lrt Jabodebek Cibubur,Transportasi,92095.0,Pengeluaran,GOPAY,Bandung,Pending,iOS 17,,,,,,,,,,,,,,,,,,
1/9/2024,18:28,Beli Janji Jiwa Toast Dan Nasi Uduk Ayam Goreng,Konsumsi,155000.0,Pengeluaran,GOPAY,,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
1/16/2021,22:42,"Buat Nabung Saham, Honor Freelance Web Design",Pendapatan,296204.0,Pemasukan,ShopeePay,Tangerang,Berhasil,Android 14,,,,,,,,,,,,,,,,,,
12/24/2023,9:21,Bayar Tambal Ban Tubeless Dan Gojek Goride,Transportasi,,Pengeluaran,QRIS,jkt,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
,,Order Beras SPHP Bulog,Konsumsi,67500.0,,,,,,,Gerai Beras Online,Jakarta,500+ terjual,200 ulasan,4.7,0.0,https://www.tokopedia.com/geraiberas/beras-sphp-bulog-5-kg,,,,,,,,,,
2/13/2023,09:25,"Pegel-Pegel Abis Olahraga, Beli Dokter Gigi Cabut Gigi",Kesehatan,17030.0,Pengeluaran,GOPAY,Surabaya,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
,,usus ayam tepung,Belanja,15000.0,,,,,,,Diwisture5,Kab. Sidoarjo,0 terjual,0 ulasan,0.0,0.0,https://www.tokopedia.com/diwisture5/usus-ayam-tepung-original-250gr-rich,,,,,,,,,,
,,Order Sorban Surban Haji,Transportasi,17500.0,,,,,,,Al Mina Official,Jakarta Timur,250+ terjual,250 ulasan,4.7,0.0,https://www.tokopedia.com/search?st=product&q=sorban+al+mina,,,,,,,,,,
,,Pop 4 yang lagi viral lewat ojol,Konsumsi,75000.0,Pengeluaran,,,,,,,,,,,,,6bd5df45-6a1f-4478-a878-6c119f41def2,Porsi beef teriyakinya dikit,4.0,2019-11-25T11:03:16.255+07:00,,3.0,2019-11-25T02:43:45.309732Z,,,
4/5/2022,19:12,Bayar Masker Medis Sensi 1 Box Dan Vitamin C Ipi Botol Kecil,Kesehatan,30605.0,Pengeluaran,GOPAY,Online,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
,,Order Whitelab Hydrating Sleeping Mask,Belanja,73143.0,,,,,,,Whitelab_id_NEW,Indonesia,3rb+ terjual,3rb+ ulasan,4.9,57.0,https://www.tokopedia.com/whitelab,,,,,,,,,,
2/1/2024,17:18,Alokasi Kripto Indodax Koin Solana,Investasi,861852.0,Pengeluaran,Dana,Online,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
,,PAPI Value Max Bu Ani di warung langganan,Konsumsi,140000.0,Pengeluaran,,,,,,,,,,,,,cf8dbfd8-4e8c-4acf-bd6a-0a224eaebf68,minta lebih saos cuman dikasi satu,2.0,2023-02-13T19:57:23.621613+07:00,,1.0,2023-02-13T11:56:51.989975Z,,,
1/3/2024,17:26,Periksa Halodoc Spesialis Dalam Lagi Masuk Angin Parah,Kesehatan,220000.0,Pengeluaran,ovo,Tangerang,Berhasil,iOS 17,,,,,,,,,,,,,,,,,,
11/6/2023,18:14,Pesan Lrt Jabodebek Cibubur Dan Maxim Bike,Transportasi,239000.0,Pengeluaran,GOPAY,Bandung,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
,,checkout speaker murottal lampu,Belanja,80999.0,,,,,,,Murottal Store,Kab. Sidoarjo,100+ terjual,100+ ulasan,4.8,53.0,https://www.tokopedia.com/search?st=product&q=speaker+murottal+lampu+tidur,,,,,,,,,,
9/19/2021,22:05,Dapat Uang Bulanan Ortu Buat Buat Nabung Saham,Pendapatan,388703.0,Pemasukan,Dana,Online,Pending,Android 14,,,,,,,,,,,,,,,,,,
,,tadi pesen biscoff cookies,Konsumsi,50000.0,Pengeluaran,,,,,,,,,,,,,c9dfecd9-8dfc-42f5-a862-139127f7ce10,pertahankan rasanya,5.0,2021-10-01T14:39:33.202875+07:00,,1.0,2021-10-01T07:21:42.172226Z,CANNED_RESPONSE_FRESHNESS CANNED_RESPONSE_TASTE CANNED_RESPONSE_VALUE,,
3/1/2022,15:26,Bayar Ganti Rugi Pecahin Gelas Darurat Gak Ada Pilihan,Lain-lain,204502.0,Pengeluaran,LinkAja,Bogor,Berhasil,iOS 17,pake promo,,,,,,,,,,,,,,,,,
,,beli katakita dara flatshoes wanita,Transportasi,39999.0,,,,,,,Katakita Official,Indonesia,50+ terjual,988 ulasan,5.0,0.0,https://www.tokopedia.com/katakita-official/katakita-dara-flatshoes-wanita,,,,,,,,,,
9/25/2021,11:46,Biaya Gas 3Kg Melon Ijo,Tempat Tinggal,11870.0,Pengeluaran,LinkAja,Bandung,Berhasil,iOS 16,,,,,,,,,,,,,,,,,,
,,ADVANCE BL5 /,Belanja,199500.0,,,,,,,Advance Official Bandung,Bandung,29 terjual,10 ulasan,4.9,53.0,https://www.tokopedia.com/search?q=ADVANCE+BL5+Blender+Kaca,,,,,,,,,,
,,lagi pengen nori 1 langganan pake grab,Konsumsi,119000.0,Pengeluaran,,,,,,,,,,,,,c04be130-5608-49f5-aac5-cd445df61312,"bumbu madura ternyata aneh buat saya. kulitnya juga pas sampai dah melempem, tapi rasanya enaa bangett. pas asin dan gurihnya jd ga bikin eneg. ",5.0,2023-03-03T01:10:17.504256+07:00,,2.0,2023-03-01T06:46:40.718988Z,,,
2/20/2024,20:49,"Lebih Dari Ekspektasi, Bonus Bagi Hasil Bisnis Temen",Pendapatan,1059000.0,Pemasukan,QRIS,,Berhasil,Android 13,,,,,,,,,,,,,,,,,,
23/06/2023,3:16,"Lupa Bawa Tunai Cash, Denda Denda Tilang Polisi Lalu Lintas",Lain-lain,396000.0,Pengeluaran,Cash,,Pending,iOS 16,,,,,,,,,,,,,,,,,,
1/7/2024,17:18,Transaksi Lainnya,,557000.0,Pengeluaran,qris,,Gagal,iOS 16,,,,,,,,,,,,,,,,,,
5/5/2023,9:17,Transaksi Lainnya,,23000.0,Pengeluaran,ovo,jkt,Berhasil,Windows Web,,,,,,,,,,,,,,,,,,
11/17/2023,7:05,"Me Time Berharga, Langganan Rental Ps5 Sejam",Hiburan,50000.0,Pengeluaran,ovo,jkt,Gagal,iOS 16,,,,,,,,,,,,,,,,,,
5/10/2023,11:29,Sewa Tambal Ban Tubeless Buat Pas Hujan Deres,Transportasi,2043.0,Pengeluaran,Dana,Bandung,Berhasil,Android 12,,,,,,,,,,,,,,,,,,
7/23/2023,6:41,Auto Debet Pulsa Telkomsel Kaget Dan Paket Data By.U 50Gb,Tagihan,578000.0,Pengeluaran,Gopay,SBY,Gagal,iOS 16,,,,,,,,,,,,,,,,,,
,,Shopeefood Geprek MarenTeh deket kampus,Konsumsi,105000.0,Pengeluaran,,,,,,,,,,,,,3c7072aa-cc3e-459c-b669-c293ba5a24ab,ngak dapat tempura nya,2.0,2023-06-11T11:21:10.308895+07:00,,1.0,2023-06-11T03:57:24.677707Z,,,
,,beli nf / sweater,Belanja,27900.0,,,,,,,Modefshn,Kota Administrasi Jakarta Barat,250+ terjual,20+ ulasan,4.7,10.0,https://www.tokopedia.com/search?q=sweater+hoodie+baby+terry,,,,,,,,,,
,,Beli PaHeBat Beef pake Grab,Konsumsi,62000.0,Pengeluaran,,,,,,,,,,,,,aa308a57-21ce-4f04-a90b-d0694fdfb758,jujurly pertama kali makan McDonald'd. penasaran banget sm soda gembiranya dan ternyata enak. untuk paket hematnya seneng banget minumannya bisa di ganti atau pilih gitu. sambelnya kurang hehe... buat burger 2 sachet. kentangnya gabisa make sambel :'(   tp enak,4.0,2022-08-23T22:15:30.966735+07:00,,1.0,2022-08-23T13:49:02.783953Z,CANNED_RESPONSE_TASTE CANNED_RESPONSE_PACKAGING,,
,,Checkout Adaptor Charger ASUS,Belanja,1499000.0,,,,,,,ASUS Official Store,Kota Makassar,2 terjual,0 ulasan,5.0,0.0,https://www.tokopedia.com/asus-store/adaptor-charger-asus-100w-3-port-adapter,,,,,,,,,,
,,beli sprei extra king sprei,Transportasi,86130.0,,,,,,,Klaten Bedding,Kab. Klaten,50+ terjual,0 ulasan,4.8,1.0,https://www.tokopedia.com/klatenbedding/sprei-extra-king-set-sarung-bantal-guling,,,,,,,,,,
,,beli sorban kashmiri/alsafeda hijau,Transportasi,65000.0,,,,,,,Dates Garden Shop_new,Surabaya,250+ terjual,50+ ulasan,4.9,0.0,https://www.tokopedia.com/datesgardenshop-new/sorban-kashmiri-alsafeda-hijau,,,,,,,,,,
,,order lampu tidur led 5w,Belanja,9700.0,,,,,,,RS LISTRIK RUMAH LAMPU,Kota Tangerang Selatan,90+ terjual,0 ulasan,4.9,0.0,https://www.tokopedia.com/rs-listrik/lampu-tidur-led-5w-t-bulb-varian-warna-fitting-colok-saklar-on-off,,,,,,,,,,
