tanggal,deskripsi_transaksi,kategori,nominal
2021-07-02,gofood kupat tahu(geratis,Konsumsi,139000.0
2024-06-20,mantrasena kaos tshirts,Belanja,110200.0
2023-02-23,order pasir bangka bahan bangunan,Belanja,1000.0
2023-10-01,konser musik,Hiburan,374000.0
2023-04-14,patungan,Lain-lain,340000.0
2023-02-13,kk313 kaos kaki wanita,Belanja,8000.0
2023-11-07,jilid skripsi,Lain-lain,367000.0
2023-05-11,beli helm retro kuning,Belanja,95000.0
2023-03-24,box bento skat 4,Belanja,45585.0
2022-02-18,jajan nasi ayam kremes,Konsumsi,55000.0
2023-05-29,konser musik,Hiburan,368000.0
2023-11-04,goride ke supermarket,Transportasi,184000.0
2023-08-24,kwetiauw goreng,Konsumsi,98000.0
2023-12-28,tali kacamata murah,Belanja,5000.0
2021-09-01,pesen keju kraft -,Konsumsi,44000.0
2023-07-30,uang air kos,Tempat Tinggal,82000.0
2023-05-10,langganan chatgpt,Hiburan,356000.0
2024-09-03,nyicil golden lemon tnb 1055,Belanja,33900.0
2022-12-24,beli nasi ayam goreng,Konsumsi,126000.0
2024-08-12,checkout klip roller motor,Belanja,23500.0
2023-01-08,nyicil 【top deal】bnb barenbliss multiverse,Belanja,69800.0
2023-01-12,grabfood bakso urat,Konsumsi,50000.0
2023-06-15,nonton bioskop,Hiburan,47000.0
2023-11-16,order [new launch] acmic omnio,Belanja,50000.0
2024-11-29,[back to school],Belanja,160000.0
2023-03-11,logitech keyboard + mouse,Belanja,155000.0
2024-06-25,beli yellowcorn yas-001 black |,Belanja,935000.0
2023-11-23,beli kalung rantai premium,Belanja,30400.0
2023-10-24,jajan pop pop snack,Konsumsi,81000.0
2020-02-01,beli tahu walik 5pcs,Konsumsi,67000.0
2022-02-14,double combo special,Konsumsi,115000.0
2020-07-20,jajan susu cokelat,Konsumsi,72000.0
2024-11-07,order champion pullover hoodie navy,Belanja,835050.0
2023-05-31,beli kantong plastik kresek,Belanja,8580.0
2021-08-23,pesen beef teriyaki,Konsumsi,56000.0
2022-04-18,grabfood prekteh ori,Konsumsi,22000.0
2024-03-08,order murah meriah tas weshbag,Belanja,47500.0
2023-01-01,checkout evercloth jolene jaket,Belanja,145000.0
2024-03-27,langganan icloud,Tagihan,243000.0
2023-08-11,beli flashdisk,Belanja,948000.0
2023-04-09,order nutiver | gula aren,Belanja,31618.0
2022-09-10,pesen mendoan,Konsumsi,144000.0
2022-03-12,jajan hemat seru,Konsumsi,144000.0
2024-02-12,nyicil (new) omidoki basic,Belanja,69960.0
2023-12-03,toples canister kaca bulat,Belanja,143900.0
2023-09-08,order es kotak bekal,Belanja,48000.0
2024-06-07,beli excelso robusta gold kopi,Belanja,35000.0
2024-06-24,order lantai spc vinyl klik,Belanja,519750.0
2023-02-05,karaoke,Hiburan,493000.0
2024-08-27,order flasher sein oprekan,Belanja,30000.0
2021-10-18,grabfood 2 dada,Konsumsi,115000.0
2023-10-23,order yumbox tapas 5c -,Belanja,695000.0
2023-09-18,gantungan kunci disney princess,Belanja,8800.0
2024-08-31,checkout j.d raw food ayam,Belanja,25000.0
2023-05-30,denda kos,Tempat Tinggal,404000.0
2023-08-21,kfc,Konsumsi,169000.0
2023-08-01,beli swissbrown mushroom 500,Belanja,45000.0
2024-09-01,beli pigeon botol t-ester wide,Belanja,199950.0
2023-02-08,beli sandal pria walker,Belanja,54900.0
2023-11-25,pajak motor,Lain-lain,67000.0
2023-07-04,tolak angin,Kesehatan,479000.0
2024-11-14,checkout poster one piece |,Belanja,20000.0
2022-12-02,jajan ayam geprek sambal,Konsumsi,88000.0
2022-04-07,jajan express bowl ayam,Konsumsi,47000.0
2024-05-12,tiket lrt,Transportasi,211000.0
2023-04-10,karaoke,Hiburan,270000.0
2023-04-26,formula tooth brush silver,Belanja,13550.0
2023-01-19,nyicil kipas angin regency,Belanja,400320.0
2023-01-14,maxim ke warkop,Transportasi,16000.0
2023-03-10,began x saylaf parfum,Belanja,105600.0
2023-10-17,beli sepatu futsal,Kesehatan,154000.0
2024-01-18,sun moon printing,Belanja,43000.0
2022-05-08,beli honey garlic fish,Konsumsi,69000.0
2021-05-24,panas 2 spicy,Konsumsi,85000.0
2024-01-22,order handuk katun bambu,Belanja,109000.0
2023-11-12,pesen cheesy baked,Konsumsi,134000.0
2024-05-12,checkout gelas kaca citinova swiss,Belanja,6700.0
2024-11-19,beli tanaman hias spider plant,Belanja,5000.0
2020-11-30,gofood family 1,Konsumsi,142000.0
2023-03-02,beli sepatu lari,Kesehatan,19000.0
2024-06-04,nyicil citijungle u12 headset ows,Belanja,70000.0
2023-08-22,beli hugo sapu lantai 3,Belanja,42000.0
2023-03-05,makan kfc,Konsumsi,191000.0
2024-01-03,order c2 cassandra khaki,Belanja,139929.0
2024-04-08,spatula stainless steel,Belanja,5999.0
2023-03-14,beli oli mobil super,Belanja,114388.0
2023-04-03,nongkrong di nasi padang,Konsumsi,139000.0
2024-05-04,karaoke,Hiburan,305000.0
2023-03-06,nyicil celana cargo pendek,Belanja,803000.0
2019-10-06,jajan mie goreng super,Konsumsi,15000.0
2024-11-27,checkout new beat genio,Belanja,53000.0
2022-05-26,pesen nasi ayam goreng,Konsumsi,86000.0
2023-07-29,ganti oli,Transportasi,120000.0
2023-01-23,uang kos,Tempat Tinggal,143000.0
2023-04-12,sendok,Belanja,400000.0
2024-12-16,nyicil maudie - syamire hijab,Belanja,72999.0
2022-07-08,jajan 23 pcs,Konsumsi,117000.0
2024-01-26,beli allev emira set,Belanja,674100.0
2021-12-20,pesen holiday delight,Konsumsi,70000.0
2023-02-08,bayar bpjs,Tagihan,858000.0
2023-08-08,checkout ecentio botol minum 550ml,Belanja,59000.0
2023-11-23,order kacamata hitam anti,Belanja,69000.0
2024-04-16,taplak meja polos untuk,Belanja,85000.0
2024-06-09,beli [bigger size gel] azarine,Belanja,117000.0
2024-12-12,beli original sandisk flashdisk 16gb,Belanja,175500.0
2023-11-01,order pot tray semai media,Belanja,15000.0
2023-06-26,iuran sampah,Tagihan,389000.0
2023-12-28,order vbelt omega b26 b27,Belanja,23218.0
2022-05-26,pesen bubur ayam biasa,Konsumsi,97000.0
2023-11-08,order gatsby prime body,Belanja,15900.0
2023-02-18,skeling gigi,Kesehatan,20000.0
2024-02-08,sandal heels hak kaca,Belanja,56754.0
2020-01-25,grabfood panas 2 spicy,Konsumsi,145000.0
2023-10-12,checkout baju atasan kaos persib,Belanja,41550.0
2024-08-17,pin new era 59fifty,Belanja,269000.0
2023-08-05,grabfood kfc,Konsumsi,22000.0
2023-04-19,nyicil eiger bandana moto garage,Belanja,49000.0
2023-10-29,sticky notes,Belanja,617000.0
2023-03-15,order dazzle me mousse,Belanja,21900.0
2023-01-16,puskesmas,Kesehatan,18000.0
2023-12-10,beli belden kabel lan cat-5e,Belanja,25000.0
2023-11-02,bli raket,Kesehatan,273000.0
2023-02-11,checkout gantungan baju 1,Belanja,170500.0
2023-03-02,order alltrek cooking set stainless,Belanja,265000.0
2023-04-06,checkout [custom] cermin bevel aesthetic,Belanja,156000.0
2024-01-13,paket data indosat,Tagihan,606000.0
2023-10-04,pesen sate ayam,Konsumsi,42000.0
2024-07-24,order tren-d-rugs karpet keset kaki,Belanja,184900.0
2024-04-28,google one,Tagihan,564000.0
2023-05-23,mendoan,Konsumsi,21000.0
2021-02-25,grabfood paket ayam,Konsumsi,90000.0
2023-02-02,ayam blenger,Konsumsi,246000.0
2023-10-25,beli natural batu 100,Belanja,47000.0
2023-03-15,beli philips dlp8714 powerbank 10000mah,Belanja,99000.0
2020-08-13,pesen capcay goreng,Konsumsi,23000.0
2023-08-25,dumbbell,Kesehatan,225000.0
2023-04-01,nyicil bumbu racik sayur,Belanja,3000.0
2023-02-12,nyicil napolly lemari big,Belanja,510000.0
2024-05-13,cicilan motor,Tagihan,984000.0
2024-01-17,obat pusing,Kesehatan,180000.0
2024-11-20,kalung choker crux,Belanja,276000.0
2023-03-05,beli kopi susu,Konsumsi,114000.0
2023-07-03,shopeefood bebek kaleyo,Konsumsi,182000.0
2023-05-10,tagihan kartu kredit,Tagihan,21000.0
2023-10-01,sop daging,Konsumsi,88000.0
2022-09-17,jajan nasi goreng,Konsumsi,51000.0
2020-04-15,gofood jjajangmyeon,Konsumsi,106000.0
2023-08-19,motor dc 25ga370 12v,Belanja,70000.0
2023-05-09,checkout sendok garpu korea,Belanja,9990.0
2023-03-11,order celemek/apron - waterproof taslan,Belanja,58000.0
2024-12-11,checkout handuk morning whistle,Belanja,54900.0
2024-03-01,ayam bakar,Konsumsi,21000.0
2024-08-08,nyicil minyak goreng sania,Belanja,43600.0
2022-07-02,grabfood nasi +,Konsumsi,62000.0
2023-11-01,nasi +,Konsumsi,47000.0
2023-11-19,ayam kampung,Konsumsi,140000.0
2024-09-15,nyicil mouse gaming slec,Belanja,36000.0
2023-10-23,nyicil pasir bahan bangunan,Belanja,5000.0
2023-09-29,pulsa telkomsel,Tagihan,120000.0
2023-09-20,ongkir jne,Lain-lain,38000.0
2023-09-06,biaya rumah sakit,Kesehatan,138000.0
2019-11-22,grabfood paket komplit,Konsumsi,81000.0
2023-01-12,servis motor,Transportasi,198000.0
2024-03-24,laundry sepatu,Tempat Tinggal,260000.0
2023-01-03,jajan cilok,Konsumsi,38000.0
2024-07-29,order isi -3 bj //keset,Belanja,45000.0
2023-08-08,google one,Tagihan,439000.0
2021-12-07,beli burger bangor,Konsumsi,108000.0
2023-04-03,bayar bpjs,Tagihan,660000.0
2023-08-15,tagihan kartu kredit,Tagihan,534000.0
2023-10-27,beli fiorenza dompet wanita dompet,Belanja,299000.0
2023-07-12,ojol ke futsal,Transportasi,161000.0
2022-08-24,beli small 200ml (terlengkap,Konsumsi,125000.0
2023-08-11,beli diskon promo beli 1,Belanja,80000.0
2024-11-15,beli gelang mutiara air tawar,Belanja,125000.0
2023-05-01,beli pupuk organik cair,Belanja,92000.0
2023-10-30,order polident 3d hold freshmint,Belanja,93609.0
2023-06-24,byr kos,Tempat Tinggal,744000.0
2023-06-01,cicilan motor,Tagihan,415000.0
2024-05-20,checkout promo jaket jeans pria,Belanja,171000.0
2023-09-29,makan soto betawi,Konsumsi,17000.0
2021-09-10,pesen yamie asin ayam,Konsumsi,143000.0
2023-07-01,topup flazz,Transportasi,107000.0
2023-11-06,belanja di tiktok shop,Belanja,18000.0
2024-04-29,bayar wifi indihome,Tagihan,76000.0
2023-06-03,nongkrong di warteg,Konsumsi,93000.0
2022-01-13,full coklat,Konsumsi,20000.0
2023-10-11,tol cipularang,Transportasi,113000.0
2023-03-25,order lola&co - pasir kucing,Belanja,26000.0
2023-02-05,grab dari pasar,Transportasi,69000.0
2023-08-27,madu,Kesehatan,405000.0
2023-03-14,kopi kenangan,Konsumsi,211000.0
2023-08-26,cicilan motor,Tagihan,310000.0
2023-09-22,google one,Tagihan,991000.0
2024-02-24,belanja di ace hardware,Belanja,39000.0
2024-03-20,outer batik long tunik,Belanja,195000.0
2023-11-03,langganan disney+,Hiburan,96000.0
2021-09-28,grabfood sate ayam,Konsumsi,142000.0
2020-09-24,mangga,Konsumsi,23000.0
2024-04-01,karaoke,Hiburan,198000.0
2023-08-21,checkout paket 2r full,Belanja,35535.0
2024-04-07,cod celana denim jeans,Belanja,71250.0
2023-09-07,shopeefood seafood ayu,Konsumsi,139000.0
2023-12-20,nyicil fd usb robot flashdisk,Belanja,50000.0
2024-12-26,murah - hanasui lip,Belanja,20436.0
2023-03-23,panadol,Kesehatan,444000.0
2023-01-19,print tugas,Lain-lain,387000.0
2024-02-04,belanja di kkv,Belanja,362000.0
2024-09-30,nyicil pose pioneer clogs,Belanja,239000.0
2023-03-10,main bowling,Hiburan,307000.0
2023-02-01,beli sate lilit,Konsumsi,197000.0
2023-07-30,checkout crocodile h984by dompet,Belanja,339000.0
2023-02-15,nyicil diskon paket kacang,Belanja,31900.0
2022-06-07,big beef cheesy,Konsumsi,121000.0
2022-11-08,jajan nasi +,Konsumsi,148000.0
2023-11-16,pajak motor,Lain-lain,229000.0
2021-04-21,sop leher,Konsumsi,144000.0
2023-08-31,rohto hada labo,Belanja,102600.0
2024-02-16,beli tiaria cincin tunangan,Belanja,339000.0
2024-03-21,dumbbell,Kesehatan,20000.0
2024-06-15,checkout momami sweet hair serum,Belanja,63900.0
2024-08-06,order electrolux coffee maker,Belanja,522900.0
2023-09-01,biaya transfer beda bank,Lain-lain,450000.0
2024-12-23,beli tas laptop jinjng mosiso,Belanja,199000.0
2022-02-16,pesen cap cay,Konsumsi,59000.0
2023-11-12,nyicil hotwheels murah grosir lot,Belanja,15000.0
2023-09-06,bli shampo,Belanja,360000.0
2023-01-03,grabfood paket telur,Konsumsi,36000.0
2024-05-11,sepatu gunung mokzhaware breathe,Belanja,375000.0
2023-05-06,checkout deodorant spray natural original,Belanja,4400.0
2023-09-22,order 100 ribu dapat,Belanja,100000.0
2023-01-03,beli miyako wd-185 h,Belanja,144910.0
2019-09-17,gofood nasi goreng,Konsumsi,30000.0
2024-09-19,checkout ikea fiskbo bingkai,Belanja,29900.0
2023-03-27,grabfood teguk,Konsumsi,192000.0
2023-11-21,grabfood taliwang besar,Konsumsi,117000.0
2024-02-25,langganan wetv,Hiburan,76000.0
2024-11-05,nyicil sothing engine mini,Belanja,209000.0
2023-10-15,beli brasov lipstick matte,Belanja,13980.0
2023-08-10,tagihan pdam,Tagihan,682000.0
2021-07-10,pesen udang crispy,Konsumsi,107000.0
2023-08-18,checkout jam dinding harry potter,Belanja,73100.0
2023-12-08,nonton bioskop,Hiburan,351000.0
2024-02-10,beli mika bento sekat 4,Belanja,49311.0
2023-09-15,beli raket,Kesehatan,209000.0
2024-01-10,sedekah,Lain-lain,90000.0
2023-03-21,kopi soe,Konsumsi,145000.0
2023-11-22,checkout vention kabel lan,Belanja,38238.0
2024-04-24,order cetak lanyard custom,Belanja,11000.0
2023-01-17,order viamor sepatu sport,Belanja,150000.0
2023-07-31,order botol kale 250,Belanja,899.0
2024-12-12,order bibit tanaman hias,Belanja,0.0
2023-07-10,beli sika sikaceram 255 big,Belanja,242400.0
2024-06-02,peci maiyah hitam,Belanja,30000.0
2022-10-23,beli mie ayam,Konsumsi,123000.0
2023-12-28,cicilan paylater,Tagihan,713000.0
2024-02-21,cuci mobil,Transportasi,24000.0
2023-05-09,bagus spons bamboo fiber,Belanja,26888.0
2023-03-24,nyicil payung golf polos,Belanja,82000.0
2021-10-06,grabfood udang keju,Konsumsi,120000.0
2023-04-12,nongkrong di richeese,Konsumsi,163000.0
2023-10-16,tagihan pdam,Tagihan,96000.0
2023-12-03,checkout surau kebaya -,Belanja,110000.0
2022-07-08,pesen sapo tahu seafood,Konsumsi,99000.0
2023-01-11,konsul alodokter,Kesehatan,83000.0
2020-08-30,beli nasi langgi,Konsumsi,60000.0
2023-11-04,jajan es jeruk,Konsumsi,41000.0
2023-05-05,grab dari perpus,Transportasi,197000.0
2021-05-13,grabfood bukber bareng,Konsumsi,33000.0
2024-09-04,checkout stik talas gurih renyah,Belanja,27200.0
2023-12-25,checkout ugreen premium tws hitune,Belanja,219000.0
2024-12-19,nyicil murah - implora lip,Belanja,21050.0
2024-03-21,baju thrift,Belanja,388000.0
2022-08-23,jajan pas 1 crispy,Konsumsi,132000.0
2023-07-26,beli wadimor sarung tenun songket,Belanja,90000.0
2024-08-06,order handuk 30*70cm +,Belanja,18450.0
2023-06-19,nyicil sarung tangan,Belanja,145000.0
2022-02-10,gofood mie setan,Konsumsi,73000.0
2022-12-12,beli martabak telur,Konsumsi,92000.0
2023-05-22,isi e-money,Transportasi,45000.0
2022-10-22,pesen special yamie panda,Konsumsi,126000.0
2022-12-08,rocket 1,Konsumsi,99000.0
2024-04-30,parkir liar,Lain-lain,361000.0
2023-06-09,token listrik,Tagihan,687000.0
2023-10-30,goride ke gym,Transportasi,186000.0
2023-04-04,nongkrong di ta wan,Konsumsi,94000.0
2024-08-08,checkout kaos kaki import,Belanja,36500.0
2024-04-29,beli mykonos - aphrodite extrait,Belanja,169000.0
2023-09-08,habbatussauda,Kesehatan,282000.0
2023-06-27,nyicil artist inc. rejuven-8,Belanja,256000.0
2023-11-05,cicilan paylater,Tagihan,235000.0
2023-12-08,buku stiker sticker washi,Belanja,5500.0
2023-04-22,tolak angin,Kesehatan,192000.0
2019-12-08,beli dada bebek kremes,Konsumsi,119000.0
2023-02-15,[drwskincare] lipstik matte +,Belanja,80000.0
2023-10-06,shopeefood soto kudus,Konsumsi,93000.0
2019-11-28,nasi rames,Konsumsi,121000.0
2023-11-18,beli bibit nangka madu,Belanja,35250.0
2024-09-26,celemek /apron print custom,Belanja,75000.0
2022-09-13,beli paket es,Konsumsi,71000.0
2024-04-27,patungan beli kado,Lain-lain,277000.0
2023-09-06,obat flu,Kesehatan,376000.0
2021-08-19,mie iblis,Konsumsi,63000.0
2024-06-04,beli tepung beras rose,Belanja,10500.0
2023-10-19,checkout roller weight set,Belanja,32000.0
2022-07-06,bakso jumbo,Konsumsi,130000.0
2024-11-17,beli telur asing matang 1pcs,Belanja,5500.0
2023-12-18,nyicil rionz x martines -,Belanja,139899.0
2023-01-16,nyicil jaket pria waterproof,Belanja,200000.0
2023-10-12,photobox,Hiburan,57000.0
2024-06-08,nyicil flashdisk sandisk cruzer glide,Belanja,207500.0
2023-01-21,pesen cream puff 2,Konsumsi,21000.0
2023-01-22,nyicil big sale glodway sterilisasi,Belanja,220800.0
2024-02-27,tol jakarta,Transportasi,175000.0
2023-12-02,tiket krl,Transportasi,168000.0
2024-07-27,informa - rak sepatu,Belanja,79900.0
2024-06-07,checkout omidoki sandal distro pria,Belanja,69600.0
2024-01-17,sumbangan 17an,Lain-lain,281000.0
2023-12-20,ganti oli,Transportasi,162000.0
2024-01-24,nyicil strawberry buah stroberi,Belanja,24997.0
2024-04-19,order lampu natal cristal led,Belanja,360000.0
2023-07-23,madu,Kesehatan,42000.0
2024-11-06,order helm bogo cg helm,Belanja,109900.0
2023-05-11,beli crystal deodorant spray vanilla,Belanja,132500.0
2023-05-18,member gym,Kesehatan,260000.0
2023-12-04,nyicil softex maternity breast,Belanja,94148.0
2024-04-08,checkout lemari pakaian kecil minimalis,Belanja,465500.0
2024-07-22,nyicil toples hardtop 612 tabung,Belanja,74999.0
2023-05-01,story of monday -,Belanja,219400.0
2023-10-20,uang air kos,Tempat Tinggal,251000.0
2024-01-24,seblak ceker,Konsumsi,208000.0
2024-03-16,nyicil mahameru bandana | opey,Belanja,65000.0
2023-10-26,iuran sampah,Tagihan,816000.0
2021-11-17,pesen jumbo bakso,Konsumsi,70000.0
2021-12-15,jajan nasi / bubur,Konsumsi,111000.0
2024-02-24,emina skin diner package,Belanja,54900.0
2024-04-05,sepatu sneaker hitam skateboard,Belanja,125500.0
2024-01-29,bli boba,Konsumsi,35000.0
2023-05-07,nyicil pasir hitam abu,Belanja,36000.0
2023-05-06,admin bni,Lain-lain,350000.0
2022-03-29,jajan nasi ayam,Konsumsi,100000.0
2019-11-09,pesen nasgor ayam,Konsumsi,109000.0
2024-02-16,nongshim hot price,Belanja,20000.0
2023-12-30,order songkok peci susun,Belanja,65900.0
2024-08-06,checkout raw food daging,Belanja,14250.0
2024-07-02,order batik semi tulis,Belanja,200000.0
2023-06-29,order hayylife dompet kulit kartu/uang,Belanja,28999.0
2023-09-09,bli shuttlecock,Kesehatan,318000.0
2022-01-24,popcan pure cocoa,Konsumsi,103000.0
2024-01-29,nyicil miyako kompor gas kg-101c,Belanja,222100.0
2023-04-15,logitech g102 white,Belanja,276500.0
2024-05-01,beli ivy obi (belt/sabuk),Belanja,129000.0
2023-01-29,order pajero sport outer,Belanja,108000.0
2023-08-12,keyboard gaming membrane aula,Belanja,89000.0
2023-08-11,beli aqualuxe lem anti,Belanja,174900.0
2023-12-08,nyicil promo discount ikan,Belanja,175999.0
2023-01-30,biaya transfer beda bank,Lain-lain,368000.0
2024-04-22,donasi kitabisa,Lain-lain,454000.0
2022-02-28,beli ayam geprek,Konsumsi,26000.0
2024-06-27,checkout payung anak motif,Belanja,30500.0
2023-08-28,howel and co -,Belanja,329900.0
2023-02-11,perbaikan kamar mandi,Tempat Tinggal,715000.0
2024-06-06,order helm ykt hijab,Belanja,172674.0
2022-05-25,jajan hazelnut chocolate milk,Konsumsi,36000.0
2023-05-05,tolak angin,Kesehatan,224000.0
2023-04-03,ganti oli,Transportasi,193000.0
2023-01-18,nyicil kotak makan plastik 750,Belanja,26400.0
2021-06-01,beli creamy shroom,Konsumsi,111000.0
2024-03-17,checkout kotak makan stainless steel,Belanja,230000.0
2024-08-22,serangkai by valerie patkar,Belanja,49500.0
2023-10-13,checkout jamur kancing 250 g,Belanja,22660.0
2022-05-30,beli bebek bakar dada,Konsumsi,56000.0
2019-12-26,pesen nasi rawon komplit,Konsumsi,82000.0
2020-05-04,pesen nasi uduk,Konsumsi,135000.0
2023-07-23,tiket krl,Transportasi,57000.0
2019-10-29,pesen baileys latte,Konsumsi,41000.0
2022-03-22,beli promo - 3,Konsumsi,67000.0
2023-08-01,paket set komplit mur,Belanja,18130.0
2024-05-16,beli olike t202 true,Belanja,166610.0
2023-12-21,minyak kayu putih,Belanja,82500.0
2023-09-19,bli odol,Belanja,321000.0
2023-01-25,beli rocket 2,Konsumsi,70000.0
2024-10-25,checkout roster beton /,Belanja,10000.0
2022-02-27,paha atas,Konsumsi,76000.0
2024-09-18,order paket sarung bantal,Belanja,22000.0
2023-10-21,checkout indomaret,Belanja,750000.0
2024-09-19,checkout jam telepon pintar agps+lbs,Belanja,162500.0
2023-05-20,order lego 11013 -,Belanja,530000.0
2024-09-03,diskon cermin standing,Belanja,150000.0
2020-11-11,jajan paket paha atas,Konsumsi,35000.0
2023-11-30,checkout boneka kecil santa snowman,Belanja,16900.0
2024-03-12,biaya admin bank,Lain-lain,65000.0
2024-03-25,minyak kayu putih,Kesehatan,206000.0
2023-03-21,vitamin d,Kesehatan,123000.0
2024-05-19,beli hokto mushroom brown,Belanja,18350.0
2024-09-01,beli cosmos oven listrik,Belanja,649000.0
2023-04-19,shopeefood soto kudus,Konsumsi,216000.0
2021-05-31,gofood mie setan lv,Konsumsi,21000.0
2024-01-07,cicilan motor,Tagihan,800000.0
2024-03-31,tiket krl,Transportasi,200000.0
2023-03-05,peci imamah 6 tingkat,Belanja,58900.0
2023-09-24,grabfood oreo sundae,Konsumsi,79000.0
2023-10-06,tol cipularang,Transportasi,110000.0
2023-04-16,kapas,Kesehatan,245000.0
2023-10-08,nyicil jilbab instan khimar kayla,Belanja,60000.0
2022-07-25,gofood nasi ayam goreng,Konsumsi,125000.0
2024-08-18,beli siena backpack tas wanita,Belanja,209900.0
2023-07-26,tiket lrt,Transportasi,6000.0
2023-12-12,ganti oli,Transportasi,238000.0
2023-06-04,ojol ke alfamart,Transportasi,166000.0
2023-02-01,baju kaos persija,Belanja,88550.0
2023-03-15,pesen nasi kepala bebek,Konsumsi,50000.0
2023-03-17,servis motor,Transportasi,46000.0
2023-10-27,order kopyah rajut mercan,Belanja,9949.0
2024-04-12,beli rinnai kompor gas meja,Belanja,425700.0
